student_id,week,avg_session_time,videos_completed,assignments_submitted,forum_posts,gpa_trend,created_at
376,4,19.7,4,4,2,3.1,2026-04-07T17:41:32.307679Z
376,5,30.3,0,2,0,3.0,2026-04-14T17:41:32.307679Z
376,6,22.3,9,3,2,2.99,2026-04-19T17:41:32.307679Z
376,7,8.8,2,1,0,2.97,2026-04-25T17:41:32.307679Z
376,8,22.2,1,0,1,2.93,2026-04-30T17:41:32.307679Z
377,1,23.2,3,4,4,2.6,2026-03-14T17:41:32.307679Z
377,2,14.5,3,5,4,2.6,2026-03-24T17:41:32.307679Z
377,3,16.7,1,4,1,2.51,2026-04-01T17:41:32.307679Z
377,4,16.3,5,4,2,2.61,2026-04-04T17:41:32.307679Z
377,5,15.8,5,2,0,2.53,2026-04-11T17:41:32.307679Z
377,6,22.0,0,0,2,2.48,2026-04-16T17:41:32.307679Z
377,7,1.0,1,3,2,2.45,2026-04-29T17:41:32.307679Z
377,8,13.4,3,4,2,2.24,2026-05-04T17:41:32.307679Z
378,1,50.4,5,3,2,2.61,2026-03-12T17:41:32.307679Z
378,2,45.3,5,4,1,2.6,2026-03-23T17:41:32.307679Z
378,3,39.7,5,3,1,2.57,2026-04-01T17:41:32.307679Z
378,4,45.5,1,3,0,2.62,2026-04-04T17:41:32.307679Z
378,5,36.1,5,2,1,2.47,2026-04-10T17:41:32.307679Z
378,6,45.3,6,0,0,2.33,2026-04-19T17:41:32.307679Z
378,7,39.8,4,2,0,2.4,2026-04-26T17:41:32.307679Z
378,8,22.1,3,3,1,2.25,2026-05-02T17:41:32.307679Z
379,1,28.5,5,3,1,2.99,2026-03-16T17:41:32.307679Z
379,2,15.5,7,2,1,2.89,2026-03-25T17:41:32.307679Z
379,3,21.0,2,1,2,2.87,2026-03-30T17:41:32.307679Z
379,4,18.9,6,3,0,2.86,2026-04-07T17:41:32.307679Z
379,5,2.3,6,2,1,2.66,2026-04-10T17:41:32.307679Z
379,6,1.0,2,4,1,2.77,2026-04-17T17:41:32.307679Z
379,7,1.0,1,2,1,2.6,2026-04-26T17:41:32.307679Z
379,8,1.0,4,2,3,2.59,2026-05-02T17:41:32.307679Z
380,1,26.7,7,2,2,3.92,2026-03-16T17:41:32.307679Z
380,2,24.2,5,3,2,3.7,2026-03-21T17:41:32.307679Z
380,3,19.8,2,3,1,3.72,2026-03-27T17:41:32.307679Z
380,4,15.4,4,3,3,3.61,2026-04-06T17:41:32.307679Z
380,5,1.5,2,4,1,3.69,2026-04-13T17:41:32.307679Z
380,6,10.5,3,3,1,3.55,2026-04-22T17:41:32.307679Z
380,7,1.0,4,5,2,3.58,2026-04-24T17:41:32.307679Z
380,8,1.0,0,3,2,3.39,2026-04-30T17:41:32.307679Z
381,1,27.1,4,3,2,3.15,2026-03-14T17:41:32.307679Z
381,2,26.9,2,6,1,3.11,2026-03-25T17:41:32.307679Z
381,3,28.1,6,3,1,3.18,2026-03-27T17:41:32.307679Z
381,4,23.4,4,3,0,2.99,2026-04-03T17:41:32.307679Z
381,5,12.1,2,4,2,2.93,2026-04-11T17:41:32.307679Z
381,6,33.6,1,1,1,3.01,2026-04-21T17:41:32.307679Z
381,7,4.6,4,4,3,2.95,2026-04-23T17:41:32.307679Z
381,8,17.3,2,0,1,2.91,2026-05-02T17:41:32.307679Z
382,1,46.2,5,5,2,3.48,2026-03-18T17:41:32.307679Z
382,2,40.6,2,3,3,3.35,2026-03-23T17:41:32.307679Z
382,3,47.2,6,2,2,3.2,2026-03-30T17:41:32.307679Z
382,4,47.3,4,2,1,3.26,2026-04-05T17:41:32.307679Z
382,5,28.7,4,3,3,3.22,2026-04-12T17:41:32.307679Z
382,6,40.9,3,3,1,3.18,2026-04-18T17:41:32.307679Z
382,7,17.8,3,1,1,3.08,2026-04-27T17:41:32.307679Z
382,8,9.7,2,5,2,3.0,2026-05-06T17:41:32.307679Z
383,1,63.7,3,1,3,2.62,2026-03-14T17:41:32.307679Z
383,2,56.2,3,2,2,2.56,2026-03-24T17:41:32.307679Z
383,3,55.6,4,2,0,2.69,2026-03-31T17:41:32.307679Z
383,4,51.0,1,5,1,2.52,2026-04-04T17:41:32.307679Z
383,5,54.6,5,2,3,2.44,2026-04-09T17:41:32.307679Z
383,6,35.9,5,2,2,2.49,2026-04-22T17:41:32.307679Z
383,7,28.7,3,3,2,2.41,2026-04-26T17:41:32.307679Z
383,8,59.4,4,1,2,2.32,2026-05-01T17:41:32.307679Z
384,1,24.6,7,5,0,3.57,2026-03-17T17:41:32.307679Z
384,2,22.1,6,3,1,3.43,2026-03-20T17:41:32.307679Z
384,3,15.7,8,3,2,3.48,2026-03-27T17:41:32.307679Z
384,4,16.2,7,3,1,3.32,2026-04-07T17:41:32.307679Z
384,5,20.7,1,3,0,3.3,2026-04-10T17:41:32.307679Z
384,6,22.0,0,5,1,3.2,2026-04-21T17:41:32.307679Z
384,7,9.1,1,3,4,3.31,2026-04-27T17:41:32.307679Z
384,8,16.1,5,3,0,3.08,2026-05-03T17:41:32.307679Z
385,1,50.1,1,4,3,2.72,2026-03-18T17:41:32.307679Z
385,2,48.1,1,2,4,2.64,2026-03-25T17:41:32.307679Z
385,3,41.1,5,1,1,2.67,2026-03-29T17:41:32.307679Z
385,4,46.9,7,2,3,2.53,2026-04-08T17:41:32.307679Z
385,5,30.8,3,3,1,2.51,2026-04-12T17:41:32.307679Z
385,6,39.5,6,1,2,2.58,2026-04-22T17:41:32.307679Z
385,7,51.4,5,3,2,2.43,2026-04-26T17:41:32.307679Z
385,8,49.1,4,2,0,2.42,2026-05-04T17:41:32.307679Z
386,1,54.8,7,3,1,2.92,2026-03-12T17:41:32.307679Z
386,2,52.9,8,2,3,2.85,2026-03-25T17:41:32.307679Z
386,3,46.4,2,0,1,2.78,2026-03-30T17:41:32.307679Z
386,4,46.5,5,0,3,2.69,2026-04-07T17:41:32.307679Z
386,5,45.1,4,5,2,2.7,2026-04-15T17:41:32.307679Z
386,6,27.6,4,3,2,2.63,2026-04-21T17:41:32.307679Z
386,7,21.3,5,1,1,2.67,2026-04-26T17:41:32.307679Z
386,8,36.6,3,3,2,2.56,2026-05-05T17:41:32.307679Z
387,1,25.8,5,3,4,3.86,2026-03-12T17:41:32.307679Z
387,2,24.1,4,4,0,3.75,2026-03-23T17:41:32.307679Z
387,3,10.9,5,0,2,3.79,2026-03-27T17:41:32.307679Z
387,4,17.5,3,2,1,3.7,2026-04-03T17:41:32.307679Z
387,5,5.0,1,1,1,3.54,2026-04-09T17:41:32.307679Z
387,6,1.5,2,2,4,3.62,2026-04-20T17:41:32.307679Z
387,7,21.5,1,4,0,3.42,2026-04-24T17:41:32.307679Z
387,8,20.7,1,3,1,3.46,2026-05-01T17:41:32.307679Z
388,1,38.7,8,4,1,3.71,2026-03-16T17:41:32.307679Z
388,2,34.6,5,1,1,3.6,2026-03-23T17:41:32.307679Z
388,3,26.9,4,0,1,3.55,2026-03-26T17:41:32.307679Z
388,4,25.7,6,0,3,3.56,2026-04-07T17:41:32.307679Z
388,5,28.1,0,2,1,3.53,2026-04-12T17:41:32.307679Z
388,6,25.4,6,3,3,3.39,2026-04-19T17:41:32.307679Z
388,7,14.6,3,3,2,3.39,2026-04-23T17:41:32.307679Z
388,8,1.0,1,3,2,3.47,2026-04-30T17:41:32.307679Z
389,1,37.7,5,5,1,3.41,2026-03-15T17:41:32.307679Z
389,2,36.6,5,3,1,3.37,2026-03-22T17:41:32.307679Z
389,3,25.1,2,4,0,3.24,2026-03-26T17:41:32.307679Z
389,4,23.0,3,2,2,3.35,2026-04-06T17:41:32.307679Z
389,5,28.1,2,4,1,3.2,2026-04-10T17:41:32.307679Z
389,6,17.3,2,7,1,3.18,2026-04-20T17:41:32.307679Z
389,7,8.5,2,4,1,3.19,2026-04-28T17:41:32.307679Z
389,8,16.5,2,4,2,3.12,2026-05-03T17:41:32.307679Z
390,1,32.2,5,2,2,3.17,2026-03-18T17:41:32.307679Z
390,2,34.1,6,1,2,3.24,2026-03-20T17:41:32.307679Z
390,3,29.7,2,4,2,3.2,2026-03-28T17:41:32.307679Z
390,4,19.4,4,3,1,3.09,2026-04-08T17:41:32.307679Z
390,5,36.7,1,2,0,3.1,2026-04-14T17:41:32.307679Z
390,6,26.7,4,0,1,2.91,2026-04-19T17:41:32.307679Z
390,7,8.2,7,1,3,2.93,2026-04-24T17:41:32.307679Z
390,8,25.6,5,1,2,2.86,2026-04-30T17:41:32.307679Z
391,1,47.0,8,4,1,2.53,2026-03-17T17:41:32.307679Z
391,2,46.6,3,2,1,2.59,2026-03-22T17:41:32.307679Z
391,3,42.9,2,3,2,2.55,2026-03-29T17:41:32.307679Z
391,4,36.2,0,1,1,2.42,2026-04-07T17:41:32.307679Z
391,5,35.1,1,4,1,2.41,2026-04-14T17:41:32.307679Z
391,6,43.4,3,3,3,2.25,2026-04-20T17:41:32.307679Z
391,7,22.1,6,1,4,2.27,2026-04-28T17:41:32.307679Z
391,8,38.7,0,0,0,2.18,2026-05-06T17:41:32.307679Z
392,1,28.4,4,1,1,2.65,2026-03-15T17:41:32.307679Z
392,2,19.4,5,0,2,2.49,2026-03-21T17:41:32.307679Z
392,3,25.1,6,3,2,2.42,2026-03-30T17:41:32.307679Z
392,4,22.0,3,0,1,2.5,2026-04-08T17:41:32.307679Z
392,5,10.6,1,3,2,2.37,2026-04-13T17:41:32.307679Z
392,6,1.0,2,4,1,2.29,2026-04-20T17:41:32.307679Z
392,7,9.7,4,1,3,2.4,2026-04-28T17:41:32.307679Z
392,8,5.1,2,4,0,2.17,2026-05-01T17:41:32.307679Z
393,1,20.1,3,1,2,3.95,2026-03-16T17:41:32.307679Z
393,2,25.2,6,2,1,3.99,2026-03-24T17:41:32.307679Z
393,3,17.1,5,0,1,3.8,2026-03-29T17:41:32.307679Z
393,4,7.6,1,2,1,3.75,2026-04-02T17:41:32.307679Z
393,5,10.1,3,3,3,3.77,2026-04-14T17:41:32.307679Z
393,6,13.1,6,1,0,3.84,2026-04-18T17:41:32.307679Z
393,7,1.0,4,2,1,3.63,2026-04-23T17:41:32.307679Z
393,8,15.5,0,2,0,3.65,2026-05-04T17:41:32.307679Z
394,1,39.7,9,3,2,2.51,2026-03-16T17:41:32.307679Z
394,2,44.2,2,1,4,2.46,2026-03-23T17:41:32.307679Z
394,3,34.0,5,5,1,2.58,2026-03-31T17:41:32.307679Z
394,4,39.0,3,2,2,2.43,2026-04-03T17:41:32.307679Z
394,5,32.2,0,2,2,2.43,2026-04-13T17:41:32.307679Z
394,6,45.1,4,4,1,2.4,2026-04-21T17:41:32.307679Z
394,7,10.9,5,0,2,2.4,2026-04-29T17:41:32.307679Z
394,8,1.0,2,1,3,2.19,2026-05-06T17:41:32.307679Z
395,1,49.6,5,4,0,2.43,2026-03-16T17:41:32.307679Z
395,2,46.2,4,4,2,2.41,2026-03-22T17:41:32.307679Z
395,3,39.4,7,3,1,2.41,2026-04-01T17:41:32.307679Z
395,4,47.9,5,0,3,2.39,2026-04-06T17:41:32.307679Z
395,5,27.4,5,2,0,2.28,2026-04-09T17:41:32.307679Z
395,6,26.8,3,3,0,2.25,2026-04-19T17:41:32.307679Z
395,7,40.1,1,3,0,2.11,2026-04-28T17:41:32.307679Z
395,8,20.3,2,0,3,2.26,2026-05-02T17:41:32.307679Z
396,1,28.5,3,0,2,3.34,2026-03-18T17:41:32.307679Z
396,2,25.2,4,3,2,3.27,2026-03-22T17:41:32.307679Z
396,3,23.2,2,1,1,3.16,2026-03-30T17:41:32.307679Z
396,4,22.5,6,3,2,3.09,2026-04-07T17:41:32.307679Z
396,5,2.1,3,2,2,3.12,2026-04-13T17:41:32.307679Z
396,6,16.8,2,3,0,3.17,2026-04-18T17:41:32.307679Z
396,7,1.0,5,4,2,3.12,2026-04-27T17:41:32.307679Z
396,8,4.3,3,1,0,2.88,2026-05-04T17:41:32.307679Z
397,1,24.2,7,2,2,2.9,2026-03-12T17:41:32.307679Z
397,2,25.0,3,3,0,2.76,2026-03-19T17:41:32.307679Z
397,3,15.1,3,2,0,2.71,2026-03-28T17:41:32.307679Z
397,4,26.8,3,5,2,2.77,2026-04-03T17:41:32.307679Z
397,5,1.0,5,1,2,2.72,2026-04-12T17:41:32.307679Z
397,6,17.7,4,3,0,2.59,2026-04-17T17:41:32.307679Z
397,7,1.0,5,1,1,2.67,2026-04-26T17:41:32.307679Z
397,8,11.8,3,3,0,2.65,2026-05-05T17:41:32.307679Z
398,1,48.3,3,2,0,3.26,2026-03-15T17:41:32.307679Z
398,2,52.4,6,2,3,3.2,2026-03-22T17:41:32.307679Z
398,3,41.5,2,6,2,3.06,2026-03-29T17:41:32.307679Z
398,4,44.5,5,5,1,3.08,2026-04-08T17:41:32.307679Z
398,5,41.7,5,1,2,3.11,2026-04-14T17:41:32.307679Z
398,6,22.7,0,1,1,2.92,2026-04-19T17:41:32.307679Z
398,7,19.6,6,2,1,2.85,2026-04-28T17:41:32.307679Z
398,8,18.0,2,2,1,2.89,2026-05-04T17:41:32.307679Z
399,1,30.7,5,1,1,2.7,2026-03-18T17:41:32.307679Z
399,2,25.1,2,1,1,2.7,2026-03-21T17:41:32.307679Z
399,3,33.6,3,5,0,2.66,2026-03-30T17:41:32.307679Z
399,4,26.4,6,2,1,2.58,2026-04-04T17:41:32.307679Z
399,5,32.4,2,2,3,2.48,2026-04-14T17:41:32.307679Z
399,6,13.3,4,4,1,2.52,2026-04-18T17:41:32.307679Z
399,7,12.3,5,3,3,2.41,2026-04-25T17:41:32.307679Z
399,8,22.4,3,4,3,2.29,2026-05-02T17:41:32.307679Z
400,1,19.0,2,5,2,2.73,2026-03-17T17:41:32.307679Z
400,2,18.7,6,4,0,2.75,2026-03-25T17:41:32.307679Z
400,3,8.7,5,0,2,2.71,2026-03-30T17:41:32.307679Z
400,4,25.3,4,3,2,2.7,2026-04-08T17:41:32.307679Z
400,5,15.1,4,1,2,2.5,2026-04-09T17:41:32.307679Z
400,6,5.2,6,1,1,2.56,2026-04-18T17:41:32.307679Z
400,7,14.9,2,5,3,2.54,2026-04-28T17:41:32.307679Z
400,8,14.9,2,4,2,2.51,2026-05-02T17:41:32.307679Z
401,1,31.0,4,3,2,2.97,2026-03-18T17:41:32.307679Z
401,2,32.7,3,3,2,2.91,2026-03-25T17:41:32.307679Z
401,3,27.9,3,4,3,2.99,2026-03-31T17:41:32.307679Z
401,4,30.0,3,3,1,2.87,2026-04-06T17:41:32.307679Z
401,5,23.8,6,2,1,2.86,2026-04-09T17:41:32.307679Z
401,6,18.4,3,1,1,2.69,2026-04-22T17:41:32.307679Z
401,7,26.5,2,3,1,2.7,2026-04-23T17:41:32.307679Z
401,8,6.1,0,3,0,2.77,2026-05-01T17:41:32.307679Z
402,1,53.9,6,0,2,3.61,2026-03-18T17:41:32.307679Z
402,2,56.1,4,2,1,3.51,2026-03-25T17:41:32.307679Z
402,3,46.9,3,2,0,3.44,2026-03-28T17:41:32.307679Z
402,4,57.5,6,0,1,3.35,2026-04-03T17:41:32.307679Z
402,5,50.2,4,1,0,3.27,2026-04-14T17:41:32.307679Z
402,6,47.5,4,2,0,3.24,2026-04-16T17:41:32.307679Z
402,7,39.9,2,2,2,3.34,2026-04-23T17:41:32.307679Z
402,8,21.2,1,4,0,3.22,2026-05-03T17:41:32.307679Z
403,1,23.8,4,2,1,3.39,2026-03-18T17:41:32.307679Z
403,2,22.1,2,3,1,3.35,2026-03-19T17:41:32.307679Z
403,3,11.1,1,1,1,3.43,2026-03-27T17:41:32.307679Z
403,4,22.9,1,3,3,3.23,2026-04-04T17:41:32.307679Z
403,5,15.9,1,3,2,3.28,2026-04-14T17:41:32.307679Z
403,6,6.2,1,2,1,3.23,2026-04-20T17:41:32.307679Z
403,7,1.0,3,2,1,3.23,2026-04-24T17:41:32.307679Z
403,8,27.3,3,1,3,3.06,2026-05-03T17:41:32.307679Z
404,1,46.6,2,0,2,2.53,2026-03-18T17:41:32.307679Z
404,2,37.2,6,3,1,2.52,2026-03-24T17:41:32.307679Z
404,3,30.5,3,1,1,2.46,2026-03-31T17:41:32.307679Z
404,4,42.5,6,2,1,2.32,2026-04-03T17:41:32.307679Z
404,5,23.9,3,3,2,2.3,2026-04-11T17:41:32.307679Z
404,6,26.9,2,2,2,2.22,2026-04-20T17:41:32.307679Z
404,7,15.2,3,2,2,2.29,2026-04-23T17:41:32.307679Z
404,8,6.9,0,0,1,2.23,2026-05-01T17:41:32.307679Z
405,1,38.4,3,1,1,2.56,2026-03-16T17:41:32.307679Z
405,2,39.0,0,1,1,2.46,2026-03-22T17:41:32.307679Z
405,3,29.8,3,3,1,2.32,2026-03-29T17:41:32.307679Z
405,4,19.7,3,1,2,2.34,2026-04-08T17:41:32.307679Z
405,5,37.5,1,2,2,2.21,2026-04-11T17:41:32.307679Z
405,6,30.3,4,3,0,2.29,2026-04-22T17:41:32.307679Z
405,7,12.1,5,2,0,2.18,2026-04-26T17:41:32.307679Z
405,8,3.1,3,1,2,2.11,2026-05-03T17:41:32.307679Z
406,1,51.1,1,2,2,3.69,2026-03-12T17:41:32.307679Z
406,2,47.6,3,4,0,3.65,2026-03-20T17:41:32.307679Z
406,3,36.8,2,3,2,3.62,2026-03-31T17:41:32.307679Z
406,4,49.1,7,3,2,3.6,2026-04-07T17:41:32.307679Z
406,5,29.0,3,3,1,3.49,2026-04-12T17:41:32.307679Z
406,6,38.9,5,6,2,3.39,2026-04-22T17:41:32.307679Z
406,7,35.7,2,2,1,3.38,2026-04-24T17:41:32.307679Z
406,8,43.6,1,1,1,3.44,2026-05-03T17:41:32.307679Z
407,1,28.6,2,2,0,2.63,2026-03-13T17:41:32.307679Z
407,2,28.8,2,3,1,2.45,2026-03-20T17:41:32.307679Z
407,3,25.7,3,1,2,2.49,2026-03-30T17:41:32.307679Z
407,4,15.4,7,5,3,2.49,2026-04-06T17:41:32.307679Z
407,5,29.2,3,3,1,2.25,2026-04-11T17:41:32.307679Z
407,6,31.4,4,2,0,2.21,2026-04-19T17:41:32.307679Z
407,7,24.5,3,3,2,2.16,2026-04-28T17:41:32.307679Z
407,8,10.9,3,2,2,2.26,2026-05-02T17:41:32.307679Z
408,1,50.5,3,2,0,3.31,2026-03-15T17:41:32.307679Z
408,2,38.9,2,4,3,3.16,2026-03-19T17:41:32.307679Z
408,3,46.2,2,3,0,3.11,2026-03-30T17:41:32.307679Z
408,4,33.5,5,6,1,3.13,2026-04-05T17:41:32.307679Z
408,5,45.0,6,0,1,3.01,2026-04-12T17:41:32.307679Z
408,6,37.0,7,0,0,3.01,2026-04-18T17:41:32.307679Z
408,7,27.7,4,1,1,2.97,2026-04-26T17:41:32.307679Z
408,8,8.8,3,5,3,2.88,2026-05-06T17:41:32.307679Z
409,1,48.4,0,5,2,3.44,2026-03-17T17:41:32.307679Z
409,2,42.6,5,1,2,3.27,2026-03-24T17:41:32.307679Z
409,3,35.4,5,7,2,3.35,2026-03-27T17:41:32.307679Z
409,4,47.3,8,1,1,3.14,2026-04-08T17:41:32.307679Z
409,5,48.4,4,2,1,3.23,2026-04-11T17:41:32.307679Z
409,6,30.4,1,3,3,3.22,2026-04-22T17:41:32.307679Z
409,7,18.2,5,2,2,3.16,2026-04-28T17:41:32.307679Z
409,8,39.8,1,3,2,3.13,2026-05-02T17:41:32.307679Z
410,1,25.2,4,1,2,3.76,2026-03-18T17:41:32.307679Z
410,2,22.6,4,2,2,3.75,2026-03-25T17:41:32.307679Z
410,3,12.6,5,5,2,3.56,2026-03-30T17:41:32.307679Z
410,4,17.1,5,4,0,3.57,2026-04-04T17:41:32.307679Z
410,5,16.8,3,3,2,3.57,2026-04-13T17:41:32.307679Z
410,6,13.9,7,1,4,3.37,2026-04-20T17:41:32.307679Z
410,7,10.4,0,5,1,3.37,2026-04-28T17:41:32.307679Z
410,8,27.7,2,0,0,3.4,2026-05-03T17:41:32.307679Z
411,1,40.8,5,2,1,3.74,2026-03-13T17:41:32.307679Z
411,2,33.3,5,4,1,3.61,2026-03-20T17:41:32.307679Z
411,3,39.5,2,0,1,3.49,2026-03-27T17:41:32.307679Z
411,4,30.1,2,3,1,3.54,2026-04-08T17:41:32.307679Z
411,5,16.5,4,1,2,3.41,2026-04-11T17:41:32.307679Z
411,6,25.2,2,3,1,3.47,2026-04-18T17:41:32.307679Z
411,7,27.6,7,2,1,3.4,2026-04-24T17:41:32.307679Z
411,8,7.7,5,3,1,3.35,2026-05-02T17:41:32.307679Z
412,1,33.5,3,1,0,3.01,2026-03-14T17:41:32.307679Z
412,2,40.5,0,2,2,2.95,2026-03-23T17:41:32.307679Z
412,3,33.2,6,1,1,2.85,2026-04-01T17:41:32.307679Z
412,4,27.7,7,2,1,2.96,2026-04-03T17:41:32.307679Z
412,5,24.1,6,1,2,2.8,2026-04-13T17:41:32.307679Z
412,6,32.0,3,2,1,2.8,2026-04-17T17:41:32.307679Z
412,7,27.7,1,4,2,2.66,2026-04-24T17:41:32.307679Z
412,8,11.0,2,2,1,2.63,2026-05-06T17:41:32.307679Z
413,1,19.5,3,0,2,3.7,2026-03-14T17:41:32.307679Z
413,2,22.3,1,2,2,3.72,2026-03-23T17:41:32.307679Z
413,3,11.4,5,5,1,3.58,2026-03-27T17:41:32.307679Z
413,4,17.7,1,6,3,3.59,2026-04-05T17:41:32.307679Z
413,5,1.0,5,3,2,3.47,2026-04-10T17:41:32.307679Z
413,6,1.0,0,6,1,3.49,2026-04-18T17:41:32.307679Z
413,7,19.6,1,5,1,3.53,2026-04-29T17:41:32.307679Z
413,8,3.2,2,0,1,3.36,2026-05-02T17:41:32.307679Z
414,1,58.8,5,4,3,3.87,2026-03-14T17:41:32.307679Z
414,2,54.9,2,3,1,3.8,2026-03-21T17:41:32.307679Z
414,3,52.7,4,2,2,3.75,2026-03-27T17:41:32.307679Z
414,4,49.8,0,3,2,3.69,2026-04-07T17:41:32.307679Z
414,5,39.5,0,5,0,3.7,2026-04-11T17:41:32.307679Z
414,6,40.5,4,4,2,3.7,2026-04-16T17:41:32.307679Z
414,7,27.4,2,3,2,3.66,2026-04-23T17:41:32.307679Z
414,8,56.6,0,3,1,3.62,2026-05-05T17:41:32.307679Z
415,1,57.1,3,4,1,3.09,2026-03-17T17:41:32.307679Z
415,2,58.7,7,2,1,3.15,2026-03-21T17:41:32.307679Z
415,3,52.8,5,4,2,3.09,2026-03-31T17:41:32.307679Z
415,4,40.3,9,1,3,3.12,2026-04-04T17:41:32.307679Z
415,5,53.6,1,0,0,3.03,2026-04-10T17:41:32.307679Z
415,6,40.9,5,4,3,3.0,2026-04-17T17:41:32.307679Z
415,7,28.0,0,3,0,2.93,2026-04-23T17:41:32.307679Z
415,8,40.0,0,3,2,2.89,2026-05-06T17:41:32.307679Z
416,1,29.5,4,0,2,3.08,2026-03-12T17:41:32.307679Z
416,2,28.5,3,3,3,2.95,2026-03-25T17:41:32.307679Z
416,3,24.2,6,1,2,2.83,2026-03-31T17:41:32.307679Z
416,4,9.7,6,5,2,2.82,2026-04-06T17:41:32.307679Z
416,5,18.9,6,2,2,2.81,2026-04-13T17:41:32.307679Z
416,6,1.0,6,4,0,2.73,2026-04-20T17:41:32.307679Z
416,7,15.8,4,2,1,2.62,2026-04-26T17:41:32.307679Z
416,8,18.6,3,2,3,2.59,2026-05-04T17:41:32.307679Z
417,1,48.7,5,3,2,3.04,2026-03-17T17:41:32.307679Z
417,2,48.5,4,4,0,3.01,2026-03-20T17:41:32.307679Z
417,3,45.0,3,5,0,2.9,2026-03-29T17:41:32.307679Z
417,4,34.1,5,4,1,2.88,2026-04-02T17:41:32.307679Z
417,5,43.0,0,1,0,2.92,2026-04-15T17:41:32.307679Z
417,6,26.6,3,2,0,2.9,2026-04-22T17:41:32.307679Z
417,7,31.5,0,1,0,2.72,2026-04-29T17:41:32.307679Z
417,8,19.4,3,3,0,2.71,2026-05-04T17:41:32.307679Z
418,1,34.2,6,1,1,2.53,2026-03-13T17:41:32.307679Z
418,2,33.0,6,3,0,2.52,2026-03-20T17:41:32.307679Z
418,3,39.2,5,0,3,2.49,2026-04-01T17:41:32.307679Z
418,4,30.6,5,2,1,2.44,2026-04-07T17:41:32.307679Z
418,5,30.1,7,2,1,2.29,2026-04-10T17:41:32.307679Z
418,6,15.2,1,4,2,2.38,2026-04-21T17:41:32.307679Z
418,7,18.6,3,0,3,2.31,2026-04-27T17:41:32.307679Z
418,8,3.8,3,2,0,2.2,2026-05-06T17:41:32.307679Z
419,1,47.6,5,1,1,3.7,2026-03-12T17:41:32.307679Z
419,2,42.1,3,4,1,3.74,2026-03-22T17:41:32.307679Z
419,3,34.9,2,3,1,3.72,2026-03-30T17:41:32.307679Z
419,4,36.5,6,0,1,3.54,2026-04-05T17:41:32.307679Z
419,5,28.1,1,0,2,3.47,2026-04-13T17:41:32.307679Z
419,6,44.9,1,4,2,3.58,2026-04-20T17:41:32.307679Z
419,7,33.4,2,2,2,3.38,2026-04-28T17:41:32.307679Z
419,8,41.1,4,0,2,3.46,2026-05-02T17:41:32.307679Z
420,1,31.5,5,3,1,3.17,2026-03-12T17:41:32.307679Z
420,2,26.7,6,2,2,3.25,2026-03-20T17:41:32.307679Z
420,3,27.9,4,5,1,3.11,2026-04-01T17:41:32.307679Z
420,4,22.0,4,3,3,3.03,2026-04-02T17:41:32.307679Z
420,5,11.3,1,0,2,3.05,2026-04-15T17:41:32.307679Z
420,6,16.2,5,4,1,3.02,2026-04-19T17:41:32.307679Z
420,7,20.5,4,1,2,2.86,2026-04-25T17:41:32.307679Z
420,8,29.7,3,4,2,2.85,2026-05-02T17:41:32.307679Z
421,1,56.4,6,3,1,3.96,2026-03-17T17:41:32.307679Z
421,2,51.2,3,1,1,3.98,2026-03-25T17:41:32.307679Z
421,3,51.7,1,2,0,3.94,2026-03-30T17:41:32.307679Z
421,4,36.7,0,4,0,3.9,2026-04-02T17:41:32.307679Z
421,5,45.4,2,2,2,3.77,2026-04-11T17:41:32.307679Z
421,6,44.6,7,5,3,3.76,2026-04-21T17:41:32.307679Z
421,7,51.0,0,2,2,3.58,2026-04-27T17:41:32.307679Z
421,8,11.5,1,3,1,3.63,2026-05-02T17:41:32.307679Z
422,1,45.6,7,3,2,3.62,2026-03-13T17:41:32.307679Z
422,2,37.1,4,3,2,3.61,2026-03-19T17:41:32.307679Z
422,3,36.4,5,2,2,3.43,2026-03-27T17:41:32.307679Z
422,4,37.9,4,2,2,3.46,2026-04-02T17:41:32.307679Z
422,5,22.8,11,4,1,3.43,2026-04-14T17:41:32.307679Z
422,6,18.1,1,0,3,3.35,2026-04-21T17:41:32.307679Z
422,7,12.4,3,2,0,3.34,2026-04-23T17:41:32.307679Z
422,8,41.4,0,4,0,3.24,2026-04-30T17:41:32.307679Z
423,1,40.9,5,2,4,3.58,2026-03-17T17:41:32.307679Z
423,2,35.6,3,6,2,3.55,2026-03-25T17:41:32.307679Z
423,3,28.5,6,4,3,3.41,2026-03-27T17:41:32.307679Z
423,4,29.2,6,4,3,3.4,2026-04-05T17:41:32.307679Z
423,5,29.5,5,5,2,3.3,2026-04-10T17:41:32.307679Z
423,6,32.7,1,2,3,3.36,2026-04-16T17:41:32.307679Z
423,7,4.9,2,2,2,3.31,2026-04-28T17:41:32.307679Z
423,8,18.2,0,4,3,3.09,2026-05-01T17:41:32.307679Z
424,1,27.9,6,2,1,2.47,2026-03-18T17:41:32.307679Z
424,2,24.8,6,4,2,2.41,2026-03-21T17:41:32.307679Z
424,3,26.3,7,3,0,2.47,2026-03-31T17:41:32.307679Z
424,4,13.7,3,4,1,2.46,2026-04-02T17:41:32.307679Z
424,5,14.7,4,0,1,2.32,2026-04-11T17:41:32.307679Z
424,6,1.0,5,4,1,2.39,2026-04-18T17:41:32.307679Z
